,t_FBiH,3m_FBiH,6m_FBiH,9m_FBiH,1y_FBiH,2y_FBiH,3y_FBiH,5y_FBiH,6y_FBiH,7y_FBiH,10y_FBiH,15y_FBiH,t_AAA,1d_AAA,1m_AAA,3m_AAA,6m_AAA,9m_AAA,1y_AAA,1.5y_AAA,2y_AAA,3y_AAA,4y_AAA,5y_AAA,6y_AAA,7y_AAA,8y_AAA,9y_AAA,10y_AAA,15y_AAA,20y_AAA,t_euroarea,1d_euroarea,1m_euroarea,3m_euroarea,6m_euroarea,9m_euroarea,1y_euroarea,1.5y_euroarea,2y_euroarea,3y_euroarea,4y_euroarea,5y_euroarea,6y_euroarea,7y_euroarea,8y_euroarea,9y_euroarea,10y_euroarea,15y_euroarea,20y_euroarea,t_BAM,1d_BAM,1m_BAM,3m_BAM,6m_BAM,9m_BAM,1y_BAM,1.5y_BAM,2y_BAM,3y_BAM,4y_BAM,5y_BAM,6y_BAM,7y_BAM,8y_BAM,9y_BAM,10y_BAM,15y_BAM,20y_BAM
822,,,,,,,,,,,,,2014-07-28,0.0729426069919612,0.0603788460999582,0.0374744429573472,0.010499140582012,-0.0082761528066661,-0.0195472204981297,-0.0221356103880459,-0.0019713981644233,0.0907597139065661,0.2319480306593053,0.401670389587708,0.585276142836741,0.7721949449272847,0.9549934093462557,1.128631090909436,1.2898758146047058,1.8737920978262448,2.129757892644609,2014-07-28,0.0110908014851181,0.0399097037223994,0.0845066832772967,0.1231290741056456,0.1402196033919498,0.1460932173211091,0.1508225000230023,0.1707383531011164,0.2933375952848447,0.5102612312915298,0.7752627634578033,1.049178711369123,1.3084829074096476,1.5422280594146454,1.7473165431473283,1.9248149578589695,2.507627464800448,2.811734091257683,2014-07-28,0.0190215822236423,0.5566678933423724,1.5871563172178007,2.9439654578015975,4.100420304265872,5.082756364651933,6.613946576948035,7.688491978546866,8.900703279803588,9.347526262760605,9.38948968439853,9.230661970435502,8.984251323774586,8.711177043150476,8.44263865102196,8.193238507622503,7.306852124239508,6.839292619780306
823,,,,,,,,,,,,,2014-07-29,0.0696225662316711,0.0572316760295662,0.0346356237853091,0.0080054525228187,-0.0105544871938207,-0.0217282851715265,-0.0244336253537733,-0.0047377499964742,0.0862629083604007,0.2250089405785038,0.3918937598902365,0.5724941000398767,0.7563992977987057,0.9362846549055012,1.107180354961141,1.2658967644939585,1.84072459353074,2.092544388691029,2014-07-29,0.0110792992899811,0.0395857702968023,0.0836453693554024,0.121650520190057,0.1382452592368253,0.1436635106702173,0.1474211607197446,0.1661577667442184,0.2857892792512295,0.4993808141128113,0.7611776004423216,1.0322748011829628,1.2892184793412405,1.521033793818008,1.7245570242873312,1.9007828886414824,2.479803573655677,2.782055193856523,2014-07-29,0.0170288297026973,0.4778130427197151,1.366742993568923,2.5507533237725704,3.57521818583397,4.459880339335655,5.877216160369822,6.918183695403278,8.207730999715398,8.824946321215071,9.064017679284271,9.097703451891196,9.026180840844532,8.906500162070392,8.770287958507405,8.634343626382034,8.120733915075025,7.855236284764255
824,,,,,,,,,,,,,2014-07-30,0.0596134005109463,0.0481085534166576,0.0272850792729784,0.0031667874455019,-0.0130480387126878,-0.022033245212186,-0.0207929470077563,0.0023310946282362,0.0988787113448452,0.2417640029800054,0.411708295181028,0.5945441634633273,0.7800599546026801,0.9610852512163052,1.1327693878504146,1.2920143548217782,1.867526841624465,2.1191184698429053,2014-07-30,0.0110497529123976,0.0388217071273617,0.0820260792846276,0.1200509358415109,0.1377395463970643,0.1449088856952851,0.1530143938450656,0.1760978353518716,0.3021493947174303,0.518646422521142,0.7807700884189206,1.0507247421494252,1.305854896016367,1.5356614133708923,1.7372281924335162,1.9116598050301263,2.484446660858425,2.7833736275802585,2014-07-30,0.016278418313061,0.4726692441775132,1.3487552528153004,2.5067067098819527,3.500516495703162,4.353012198586993,5.70991623060271,6.7040085991781195,7.954759349990787,8.60075192233571,8.914709077450283,9.047032999831412,9.080853263648336,9.06222180895394,9.016696853406495,8.958468073599159,8.655603354742563,8.431422717670712
825,,,,,,,,,,,,,2014-07-31,0.0698645839718697,0.0576043436573624,0.0353752585668754,0.0095217958912736,-0.0080173490312387,-0.0179548991295608,-0.017644734090096,0.0056386898885079,0.1049280587363163,0.2526780047489527,0.4286186494504784,0.6178904465867143,0.8098122732460533,0.9969083346191532,1.1741420377939802,1.3383150598159297,1.928908195838016,2.1837515801200924,2014-07-31,0.0110335998784672,0.0384966123810694,0.081913858011263,0.1218661974401236,0.1427219370690995,0.1537293560831099,0.1700695697252658,0.2007944460785449,0.3381932058678689,0.5611637079297758,0.8266586860215597,1.098377435913454,1.354549876601567,1.5851137007615232,1.7873360460566454,1.962382767450384,2.5377205175669912,2.8382373161854884,2014-07-31,0.014921349007389,0.4365324526339709,1.2543602243947072,2.3541058652423805,3.3172268104287537,4.15962497120975,5.537070803445522,6.581154726454419,7.950827225381613,8.691277913903711,9.061444307552604,9.218853639683118,9.25842537233091,9.236599131021393,9.186303079827551,9.126212579934965,8.895752330004836,8.828453892595718
826,,,,,,,,,,,,,2014-08-01,0.0642102616341534,0.0517115448494649,0.0289867060834183,0.0023862370297971,-0.0159001559095632,-0.0265813424683565,-0.0277343510325298,-0.0058636820961179,0.0908159773299042,0.236310384154871,0.410386475204378,0.5981871821131612,0.7890117986736058,0.975351735529098,1.1521306646795957,1.3161079313859734,1.9082338137112105,2.1661763394899545,2014-08-01,0.0110587922844477,0.0390918129157582,0.0828780000442575,0.1220593712552311,0.1414094135704076,0.1508082134027972,0.1649320436033647,0.195505539404337,0.3376698164313616,0.5679312757379336,0.8395594622099409,1.1148810669593896,1.372184148176407,1.6020222930502044,1.8023462780634976,1.9748762495586971,2.5374833969932036,2.8298328019378527,2014-08-01,0.0144721461186936,0.4090996021628461,1.1773981844269794,2.2172269431773475,3.135424734070259,3.9456425516236417,5.289330120542231,6.330070537650586,7.747544805299251,8.568373460772872,9.023227538334757,9.255529463890513,9.354223090519351,9.374266239526396,9.349440986990423,9.300357877591884,8.985398112009564,8.744913133967719
827,,,,,,,,,,,,,2014-08-04,0.0818340355757803,0.0685940738972764,0.0443489230134387,0.0155036845725009,-0.0049816407413243,-0.0178129983479282,-0.0231105859142832,-0.0051649296774076,0.0843569242482766,0.2236315108949842,0.3924025246334617,0.5757582897592748,0.7629251899468885,0.946312698028594,1.1207599566523534,1.2829435166897118,1.871659971770823,2.1307620080258305,2014-08-04,0.0109108448871583,0.0350340981536645,0.0727709951448738,0.1067678946634824,0.1240172501915193,0.1331150456938257,0.1488296360902374,0.181065227076127,0.3224678944444488,0.5474308940603994,0.8123881646027495,1.081778900651896,1.3346674187492624,1.561605989461288,1.7602373111179554,1.9319240079530564,2.49511265878789,2.7889538817700146,2014-08-04,0.0142174558607209,0.4174867061024977,1.1991979318089625,2.24959044878768,3.1693140709136505,3.974307403639123,5.294439657773641,6.3028922478752785,7.655340194924186,8.430640090227037,8.866173460202477,9.102890358751871,9.224263593959844,9.279554845146254,9.29769907658845,9.295581662970632,9.207875469441896,9.132726397859596
828,,,,,,,,,,,,,2014-08-05,0.0778024645604009,0.0651343475742367,0.0420793339108842,0.015030653715946,-0.0036539232758074,-0.014689898360225,-0.0164457921324183,0.0049305195407916,0.1008185167439519,0.2456298400934233,0.4190106816588521,0.606036629217324,0.7959761307849389,0.9813138778795684,1.1569820086617382,1.319757158282675,1.905273365648372,2.157223816460289,2014-08-05,0.0108296307785079,0.0328872842426513,0.0679064716230328,0.1008084898083589,0.119340519511903,0.1311121524998721,0.1538325158919047,0.1929703193764229,0.3440437371229876,0.5734234643644012,0.8399493722777969,1.1099570704424302,1.3634498260784331,1.591283107847531,1.7910981700819653,1.9641531116860256,2.533986446083416,2.8321508239095117,2014-08-05,0.0083744472480669,0.2322669370988889,0.6990155515908778,1.3963363767814392,2.0761545223661555,2.727654877840075,3.922026378832375,4.957077688205345,6.571655658360389,7.689316232511256,8.449226754973752,8.961653547136319,9.304809491280672,9.532153236694851,9.6799202110899,9.772769479887472,9.854992981693316,9.757166545511758
829,,,,,,,,,,,,,2014-08-06,0.0569675718231819,0.0446571234720383,0.0222332487407577,-0.0041265297331792,-0.0224050878487962,-0.0332901374682077,-0.035408448775577,-0.0151303640202642,0.0769569096468831,0.2166171320824164,0.384199876120296,0.5652690649792369,0.7494213472495437,0.9293515983159262,1.1001162685139558,1.258554825885995,1.8307502610020112,2.079644083708282,2014-08-06,0.0108103420010504,0.0323148038417115,0.066269163670932,0.0979277450300291,0.1157760908497653,0.1274671512162779,0.1516572629092518,0.1938246019600669,0.3524475713703676,0.5876816366821505,0.8565737888377942,1.125604088318319,1.3756857635993196,1.598666744725806,1.7929839205681306,1.9604370819208656,2.5076045232618815,2.7924737974610316,2014-08-06,0.0089532256015797,0.2542060289063053,0.7556124144921649,1.4852472120055764,2.1795901769763946,2.832895240408054,4.00700178219469,5.005471518080144,6.536752328340171,7.582147442673616,8.287211552661576,8.760028292234583,9.07514284308177,9.282801287137184,9.41681478254203,9.500104711086182,9.5652003982668,9.467064709647609
830,,,,,,,,,,,,,2014-08-07,0.0777262661413967,0.0644780541451024,0.0401797004083674,0.0111675630751257,-0.0095825754712763,-0.0227695638584675,-0.0290241887776376,-0.0123220508978114,0.074029597063177,0.2094736610939707,0.3740015410306094,0.5528974014522134,0.7355401333265963,0.9144557803565752,1.0845704844233903,1.2426236631009964,1.8147561901751903,2.0641997724844323,2014-08-07,0.0107728376230575,0.031224933482683,0.063210368071191,0.092400459284784,0.1082935876649635,0.118467071180941,0.1406563582939544,0.1818042069187484,0.3399306634300583,0.575340288083348,0.8443184914279076,1.1131450002004204,1.362763214767238,1.5851155144557492,1.7787287920561887,1.945467925739513,2.489761018804704,2.77295159981868,2014-08-07,0.0087048511375772,0.2535280218827989,0.7536112723602028,1.4803853466662424,2.1711218772441265,2.820356905911078,3.9857863117021193,4.975859794338127,6.493854650278985,7.532221391365653,8.236380517152588,8.713337930458358,9.036364037857108,9.254537761347033,9.40071034076326,9.49706048263968,9.62652873163485,9.578284081466265
831,,,,,,,,,,,,,2014-08-08,0.0672373296535801,0.0547033204441005,0.0317502660254582,0.0044405155508721,-0.0149568285856802,-0.027109975172928,-0.0321417529180196,-0.0151757737490472,0.0695083279276458,0.2012652292949788,0.3609155801718655,0.5343400108514125,0.7113375655701244,0.8847219146115188,1.0496081181625492,1.2028518091371652,1.7583435384035164,2.0015419872194578,2014-08-08,0.0107568660933061,0.0308423424588131,0.0625505414027571,0.0920813473661805,0.1086811366029039,0.1195284838270964,0.1421544873651079,0.1821070510357358,0.3339433215307821,0.5610227904789511,0.8224190310326662,1.0855556847062005,1.3314613696234383,1.551710549372194,1.7443655798848976,1.9108864346274572,2.457590935686958,2.74311874908452,2014-08-08,0.0095938623915294,0.2653585449263352,0.7802486159849946,1.514712260973181,2.2021863843444387,2.842333289245044,3.9844805044915206,4.954928433752267,6.4582070485973775,7.5074130541762205,8.232865874310306,8.731132279282336,9.07047170466517,9.298367269629544,9.447803526494814,9.541819207490777,9.610651103897576,9.479748727452666
832,,,,,,,,,,,,,2014-08-11,0.0632258450329501,0.0506329830709669,0.0275836699979198,0.0001902223912928,-0.0192237765523473,-0.0313326376514186,-0.0361153589217875,-0.0187197727669716,0.0672288252614476,0.2006087245877497,0.3620740387776431,0.5373854833757123,0.7162577166294435,0.891446897317973,1.0580307208097022,1.2128423929446177,1.7740561323258095,2.0200196600093383,2014-08-11,0.0107559203060561,0.0306614045910174,0.0612113634257394,0.0876548050908496,0.1003281449829387,0.1070236786699876,0.1221042277121764,0.1566129976705497,0.3043708692780917,0.5336559234067959,0.7999452326487901,1.068397097442169,1.319006426628892,1.5430462200531334,1.738620055473005,1.9073483881306776,2.45946553063313,2.7471295160434654,2014-08-11,0.0084169390090376,0.2434551038259176,0.7270033097598916,1.436727962728375,2.1175595685031503,2.762121522154458,3.928379789235369,4.926661692797065,6.466903928136286,7.523949817697681,8.239459048233869,8.720865037376877,9.04293515311178,9.256278518974437,9.395017712686558,9.482305522974665,9.56086470839298,9.470456428222846
833,,,,,,,,,,,,,2014-08-12,0.060065709505335,0.0478415029790726,0.0254994322284483,-0.0009633391447536,-0.0195876352930908,-0.0310319189712353,-0.0348040428013685,-0.0167397583543573,0.0698446213153038,0.2033305877706839,0.3647125018766814,0.5399660109617965,0.7189316597868167,0.8944295113794594,1.0615591931721609,1.217148505269396,1.784723633524143,2.038237264769103,2014-08-12,0.0106756997091125,0.0285300872483718,0.0562835106975692,0.081165749346395,0.0941824825943609,0.1021385712858329,0.120166912726388,0.1563624892350343,0.3022335074161848,0.5255938027415858,0.7857756760189485,1.0499137141675252,1.2984245206833869,1.522238606091424,1.718894157048127,1.8894858638489709,2.452759149360646,2.7480812981409883,2014-08-12,0.0097210574220351,0.2545328412941754,0.7544095717357514,1.4805568928865598,2.1704525219174498,2.818748903035955,3.982221036250432,4.970300542583745,6.483727323402215,7.515787728103128,8.211325205204725,8.677429166723897,8.98781943932822,9.192141243757488,9.32378731851044,9.405391091525493,9.467076086886454,9.36840946090604
834,,,,,,,,,,,,,2014-08-13,0.078346372736984,0.064797270126212,0.0398335363068075,0.0097269749977008,-0.0122152766446892,-0.0266736069223711,-0.0356433472806752,-0.0217928831441152,0.0587989288500612,0.1888250938854492,0.3485936638275735,0.5235517904619336,0.7031358289444789,0.8798592558264415,1.0485914720543097,1.2059895440014676,1.7824227500275027,2.041498082461385,2014-08-13,0.0106850860163477,0.0288135112619858,0.0571255876856771,0.0827497602623532,0.0963179704973438,0.104596767370019,0.1225891813923212,0.1580099352005355,0.3012255575483529,0.5219420424755086,0.7804012190864587,1.0439023155720335,1.29267008124374,1.5173462604376642,1.715207233346467,1.8871529582482935,2.4564906422883936,2.7555528404781864,2014-08-13,0.0376913498445734,0.2524867581123803,0.7019767891706554,1.3768590101239695,2.0376994064529956,2.6730666954355895,3.841849574461876,4.857989110186988,6.4480204787548665,7.552455523138275,8.306188982690813,8.817061960577348,9.161747751452788,9.392656978691637,9.545287203546366,9.643772570483788,9.75607364879248,9.68253560941453
835,,,,,,,,,,,,,2014-08-14,0.0809964828234898,0.0674237298881556,0.0423613113216811,0.0119892412943518,-0.0103468656166008,-0.0253141314832938,-0.0355987015055525,-0.0233872667110315,0.0532431622150788,0.1787758949928717,0.3338576123398278,0.504170611548278,0.6793087905351358,0.8518855605146012,1.0168280244252257,1.1708204779011426,1.7357662817502293,1.9903246894908255,2014-08-14,0.0107438301930953,0.0302528486844806,0.059712650857203,0.0839048140731897,0.0937059644338091,0.0970467960676675,0.1044972016208536,0.1309000340173121,0.2635182693480544,0.4811060238545046,0.739583680234766,1.0034728580713796,1.2518588182891222,1.47519652377793,1.6709738936913734,1.840393695705453,2.3971484343384013,2.687972830101492,2014-08-14,0.0106187312637924,0.3130239571566585,0.9077899266894685,1.7269148757902382,2.466000727192698,3.1328157848067555,4.276971001684225,5.207589793207355,6.5778995088202565,7.478218850813599,8.064400908358786,8.44030220485109,8.675319596902577,8.815958525649684,8.89347717233111,8.928947716744116,8.841464233339828,8.6647172421844
836,,,,,,,,,,,,,2014-08-15,0.0772005229337794,0.0638982952721841,0.0393508958479611,0.0096449157521104,-0.0121428656491435,-0.0266690914926304,-0.0363552117307026,-0.0238665211122945,0.0525858446219844,0.1772692664250517,0.3311073789917991,0.4999795253887544,0.6736166061927307,0.8447243103376696,1.0082890522193342,1.1610304524953126,1.721909372843215,1.9753141657127653,2014-08-15,0.0106995048549305,0.0290654836960162,0.0568971133361815,0.0799341206828128,0.0894291889574745,0.0927785461434034,0.0999905750478014,0.124978065545676,0.2512230475422683,0.4603324631483403,0.7109732177272736,0.9689253052422212,1.2134397303679538,1.4346277978876554,1.6295010724255672,1.798830962154227,2.3589687324411948,2.6528848675400623,2014-08-15,0.0118109236731028,0.3415554840686596,0.9865459728287824,1.8663737778993852,2.6506562900876274,3.349236319306539,4.52378202130474,5.450569732204209,6.74701036805167,7.5269320848301104,7.97769060567217,8.22064392924467,8.33410207346329,8.36835166896656,8.355480618582067,8.315793525602393,8.021871607177143,7.785749858093193
837,,,,,,,,,,,,,2014-08-18,0.0724787573728038,0.059232677779402,0.0348429082081681,0.0054687574524291,-0.015886927382039,-0.0298954778021587,-0.038341845587285,-0.0244165351673713,0.055208018596506,0.1831063430184087,0.3399163581231796,0.5113514649986284,0.687060665038997,0.8597252038302727,1.0243449230020234,1.1776764896112653,1.7364261324061427,1.983827683793673,2014-08-18,0.0106536550181871,0.0279096631534339,0.054627248536653,0.0782644088056239,0.0901681359992139,0.0969686455462213,0.1122092111039716,0.1448230546613604,0.2817567795937528,0.4955050943207837,0.7469090764668369,1.003755676321921,1.2465320073957198,1.4659647901166135,1.6593089653359412,1.8273915148908637,2.38422798160238,2.676822089782193,2014-08-18,0.0115849295039417,0.3371064002464477,0.9721560643882108,1.8350416200137367,2.601296171231267,3.2819561696944213,4.424329293206967,5.327246328947119,6.606957667033825,7.409050619863133,7.910745097289004,8.221929342119187,8.411322316638785,8.522302396419779,8.582528787251409,8.609822798787823,8.545383082340761,8.415724798385694
838,,,,,,,,,,,,,2014-08-19,0.0709829464116339,0.0576276704792161,0.0330035141461309,0.0032584600886237,-0.0184881884430534,-0.0329045154097329,-0.0422052467829479,-0.0291691302302328,0.0486384001928366,0.1747497713016557,0.3298698439034346,0.4997523052317509,0.6740673341942252,0.8455039347116626,1.0090605429577364,1.161486409087419,1.7176304523143324,1.9644434752070936,2014-08-19,0.0107585257695835,0.030527927773674,0.0596880474174903,0.0820542778516912,0.0892594216505138,0.0898919858626143,0.0929793223673414,0.1172472042463681,0.2513707500078883,0.4739729640176637,0.7371278609811736,1.0037575211433527,1.2528049459009851,1.4751918886141215,1.6689890865026422,1.8358896753375136,2.38019449151716,2.6630812372937327,2014-08-19,0.0115278630545675,0.3392601681888268,0.9789128164203558,1.8485579091437232,2.621127316779144,3.307444518476637,4.458688613553399,5.366969306512175,6.647906445937868,7.442277314367212,7.931968784287326,8.230427739449855,8.408543961382428,8.510720951362064,8.564857654788927,8.588551215753615,8.526890474356547,8.403575905019661
